,x,y,u
0.622,1.004125823,0.944889581,1.28964331
0.623,1.005193369,0.94489348,1.291467769
0.624,1.006264986,0.944898387,1.29329106
0.625,1.007340674,0.944904307,1.295113182
0.626,1.008420432,0.944911243,1.296934131
0.627,1.00950426,0.944919199,1.298753908
0.628,1.010592158,0.94492818,1.30057251
0.629,1.011684125,0.944938189,1.302389936
0.63,1.012780162,0.94494923,1.304206183
0.631,1.013880268,0.944961306,1.306021252
0.632,1.014984443,0.944974423,1.307835139
0.633,1.016092686,0.944988583,1.309647843
0.634,1.017204998,0.94500379,1.311459363
0.635,1.018321377,0.945020049,1.313269697
0.636,1.019441823,0.945037363,1.315078843
0.637,1.020566335,0.945055736,1.3168868
0.638,1.021694914,0.945075172,1.318693566
0.639,1.022827559,0.945095676,1.32049914
0.64,1.023964269,0.94511725,1.322303519
0.641,1.025105043,0.945139899,1.324106703
0.642,1.026249882,0.945163627,1.32590869
0.643,1.027398783,0.945188437,1.327709478
0.644,1.028551748,0.945214334,1.329509065
0.645,1.029708774,0.945241322,1.33130745
0.646,1.030869862,0.945269404,1.333104632
0.647,1.03203501,0.945298584,1.334900608
0.648,1.033204218,0.945328867,1.336695377
0.649,1.034377485,0.945360256,1.338488938
0.65,1.03555481,0.945392755,1.340281289
0.651,1.036736193,0.945426368,1.342072428
0.652,1.037921631,0.945461099,1.343862354
0.653,1.039111126,0.945496953,1.345651065
0.654,1.040304675,0.945533932,1.34743856
0.655,1.041502277,0.945572042,1.349224836
0.656,1.042703933,0.945611285,1.351009893
0.657,1.04390964,0.945651666,1.352793729
0.658,1.045119397,0.94569319,1.354576342
0.659,1.046333204,0.945735859,1.35635773
0.66,1.047551059,0.945779678,1.358137893
0.661,1.048772962,0.945824651,1.359916828
0.662,1.049998911,0.945870781,1.361694534
0.663,1.051228904,0.945918074,1.363471009
0.664,1.052462941,0.945966532,1.365246252
0.665,1.053701021,0.94601616,1.367020261
0.666,1.054943142,0.946066962,1.368793034
0.667,1.056189302,0.946118942,1.370564571
0.668,1.057439502,0.946172104,1.372334869
0.669,1.058693738,0.946226452,1.374103926
0.67,1.05995201,0.946281989,1.375871742
0.671,1.061214316,0.946338721,1.377638315
0.672,1.062480656,0.94639665,1.379403643
0.673,1.063751026,0.946455782,1.381167724
0.674,1.065025427,0.946516119,1.382930557
0.675,1.066303856,0.946577667,1.384692141
0.676,1.067586311,0.946640429,1.386452474
0.677,1.068872792,0.946704408,1.388211554
0.678,1.070163297,0.946769611,1.389969379
0.679,1.071457823,0.946836039,1.391725949
0.68,1.072756369,0.946903698,1.393481262
0.681,1.074058934,0.946972591,1.395235315
0.682,1.075365516,0.947042723,1.396988108
0.683,1.076676113,0.947114097,1.398739639
0.684,1.077990723,0.947186718,1.400489906
0.685,1.079309344,0.94726059,1.402238908
0.686,1.080631974,0.947335717,1.403986644
0.687,1.081958612,0.947412102,1.405733111
0.688,1.083289256,0.947489751,1.407478308
0.689,1.084623904,0.947568667,1.409222234
0.69,1.085962553,0.947648854,1.410964888
0.691,1.087305201,0.947730316,1.412706266
0.692,1.088651848,0.947813058,1.414446369
0.693,1.09000249,0.947897083,1.416185194
0.694,1.091357125,0.947982396,1.41792274
0.695,1.092715751,0.948069001,1.419659005
0.696,1.094078367,0.948156902,1.421393989
0.697,1.09544497,0.948246103,1.423127688
0.698,1.096815557,0.948336608,1.424860102
0.699,1.098190126,0.948428422,1.42659123
0.7,1.099568676,0.948521548,1.428321069
0.701,1.100951203,0.948615991,1.430049619
0.702,1.102337706,0.948711755,1.431776877
0.703,1.103728182,0.948808844,1.433502842
0.704,1.105122628,0.948907263,1.435227512
0.705,1.106521043,0.949007014,1.436950887
0.706,1.107923423,0.949108103,1.438672965
0.707,1.109329767,0.949210534,1.440393743
0.708,1.110740071,0.949314311,1.442113221
0.709,1.112154333,0.949419439,1.443831396
0.71,1.11357255,0.94952592,1.445548268
0.711,1.11499472,0.94963376,1.447263836
0.712,1.11642084,0.949742963,1.448978096
0.713,1.117850908,0.949853533,1.450691048
0.714,1.11928492,0.949965474,1.452402691
0.715,1.120722874,0.950078791,1.454113023
0.716,1.122164768,0.950193487,1.455822041
0.717,1.123610597,0.950309567,1.457529746
0.718,1.12506036,0.950427035,1.459236135
0.719,1.126514053,0.950545896,1.460941207
0.72,1.127971674,0.950666153,1.46264496
0.721,1.129433219,0.950787812,1.464347393
0.722,1.130898686,0.950910875,1.466048504
0.723,1.132368072,0.951035348,1.467748292
0.724,1.133841373,0.951161235,1.469446756
0.725,1.135318586,0.95128854,1.471143893
0.726,1.136799709,0.951417267,1.472839702
0.727,1.138284738,0.95154742,1.474534182
0.728,1.13977367,0.951679005,1.476227332
0.729,1.141266501,0.951812025,1.477919149
0.73,1.142763229,0.951946484,1.479609632
0.731,1.14426385,0.952082387,1.481298781
0.732,1.14576836,0.952219738,1.482986592
0.733,1.147276757,0.952358541,1.484673066
0.734,1.148789038,0.952498801,1.486358199
0.735,1.150305197,0.952640523,1.488041992
0.736,1.151825233,0.95278371,1.489724442
0.737,1.153349142,0.952928366,1.491405548
0.738,1.15487692,0.953074497,1.493085308
0.739,1.156408563,0.953222106,1.494763721
0.74,1.157944069,0.953371198,1.496440786
0.741,1.159483432,0.953521778,1.4981165
0.742,1.161026651,0.953673849,1.499790863
0.743,1.16257372,0.953827416,1.501463873
0.744,1.164124637,0.953982483,1.503135528
0.745,1.165679397,0.954139055,1.504805828
0.746,1.167237997,0.954297136,1.50647477
0.747,1.168800432,0.954456731,1.508142353
0.748,1.1703667,0.954617843,1.509808576
0.749,1.171936796,0.954780479,1.511473437
0.75,1.173510716,0.95494464,1.513136935
0.751,1.175088456,0.955110334,1.514799067
0.752,1.176670012,0.955277562,1.516459834
0.753,1.178255381,0.955446331,1.518119233
0.754,1.179844558,0.955616645,1.519777263
0.755,1.181437538,0.955788507,1.521433922
0.756,1.183034318,0.955961923,1.523089209
0.757,1.184634894,0.956136897,1.524743122
0.758,1.186239262,0.956313433,1.526395661
0.759,1.187847416,0.956491536,1.528046823
0.76,1.189459353,0.956671211,1.529696607
0.761,1.191075069,0.956852461,1.531345012
0.762,1.192694559,0.957035292,1.532992036
0.763,1.194317819,0.957219707,1.534637678
0.764,1.195944845,0.957405712,1.536281936
0.765,1.197575631,0.957593311,1.537924808
0.766,1.199210173,0.957782508,1.539566295
0.767,1.200848468,0.957973308,1.541206393
0.768,1.20249051,0.958165715,1.542845102
0.769,1.204136294,0.958359735,1.544482419
0.77,1.205785817,0.958555371,1.546118345
0.771,1.207439072,0.958752628,1.547752876
0.772,1.209096057,0.958951511,1.549386013
0.773,1.210756765,0.959152024,1.551017752
0.774,1.212421193,0.959354171,1.552648094
0.775,1.214089335,0.959557959,1.554277036
0.776,1.215761186,0.95976339,1.555904577
0.777,1.217436742,0.959970469,1.557530715
0.778,1.219115997,0.960179202,1.55915545
0.779,1.220798947,0.960389593,1.56077878
0.78,1.222485586,0.960601646,1.562400703
0.781,1.224175911,0.960815366,1.564021217
0.782,1.225869914,0.961030758,1.565640322
0.783,1.227567592,0.961247826,1.567258017
0.784,1.229268939,0.961466574,1.568874298
0.785,1.230973951,0.961687009,1.570489166
0.786,1.23268262,0.961909133,1.572102619
0.787,1.234394944,0.962132953,1.573714655
0.788,1.236110916,0.962358472,1.575325273
0.789,1.23783053,0.962585695,1.576934472
0.79,1.239553782,0.962814628,1.57854225
0.791,1.241280666,0.963045274,1.580148605
0.792,1.243011177,0.963277638,1.581753537
0.793,1.244745309,0.963511725,1.583357044
0.794,1.246483057,0.96374754,1.584959124
0.795,1.248224414,0.963985087,1.586559776
0.796,1.249969376,0.964224372,1.588158999
0.797,1.251717937,0.964465399,1.589756791
0.798,1.25347009,0.964708172,1.591353151
0.799,1.255225832,0.964952697,1.592948078
0.8,1.256985154,0.965198977,1.59454157
0.801,1.258748053,0.965447019,1.596133625
0.802,1.260514521,0.965696827,1.597724243
0.803,1.262284554,0.965948405,1.599313421
0.804,1.264058145,0.966201758,1.600901159
0.805,1.265835288,0.966456892,1.602487456
0.806,1.267615977,0.96671381,1.604072309
0.807,1.269400206,0.966972518,1.605655717
0.808,1.27118797,0.967233021,1.607237679
0.809,1.272979262,0.967495323,1.608818194
0.81,1.274774075,0.967759429,1.61039726
0.811,1.276572404,0.968025344,1.611974876
0.812,1.278374243,0.968293073,1.61355104
0.813,1.280179585,0.968562621,1.615125751
0.814,1.281988424,0.968833992,1.616699008
0.815,1.283800753,0.969107192,1.618270809
0.816,1.285616567,0.969382226,1.619841153
0.817,1.287435858,0.969659097,1.621410039
0.818,1.28925862,0.969937812,1.622977465
0.819,1.291084848,0.970218375,1.62454343
0.82,1.292914533,0.970500791,1.626107932
0.821,1.294747671,0.970785065,1.62767097
0.822,1.296584253,0.971071201,1.629232543
0.823,1.298424274,0.971359206,1.630792649
0.824,1.300267726,0.971649083,1.632351287
0.825,1.302114603,0.971940838,1.633908456
0.826,1.303964899,0.972234475,1.635464154
0.827,1.305818605,0.97253,1.63701838
0.828,1.307675717,0.972827418,1.638571133
0.829,1.309536225,0.973126733,1.640122411
0.83,1.311400125,0.973427951,1.641672212
0.831,1.313267408,0.973731077,1.643220536
0.832,1.315138068,0.974036115,1.644767381
0.833,1.317012097,0.974343071,1.646312746
0.834,1.318889488,0.97465195,1.64785663
0.835,1.320770235,0.974962756,1.64939903
0.836,1.32265433,0.975275495,1.650939946
0.837,1.324541766,0.975590172,1.652479377
0.838,1.326432535,0.975906792,1.654017321
0.839,1.328326631,0.976225359,1.655553776
0.84,1.330224045,0.97654588,1.657088742
0.841,1.332124771,0.976868359,1.658622216
0.842,1.334028802,0.977192801,1.660154199
0.843,1.335936128,0.977519212,1.661684688
0.844,1.337846744,0.977847596,1.663213682
0.845,1.339760641,0.978177958,1.664741179
0.846,1.341677812,0.978510305,1.666267179
0.847,1.34359825,0.97884464,1.66779168
0.848,1.345521946,0.979180969,1.669314681
0.849,1.347448893,0.979519298,1.67083618
0.85,1.349379083,0.979859631,1.672356176
0.851,1.351312508,0.980201973,1.673874668
0.852,1.35324916,0.98054633,1.675391654
0.853,1.355189032,0.980892708,1.676907133
0.854,1.357132116,0.98124111,1.678421105
0.855,1.359078403,0.981591543,1.679933566
0.856,1.361027885,0.981944011,1.681444517
0.857,1.362980555,0.98229852,1.682953956
0.858,1.364936405,0.982655075,1.684461881
0.859,1.366895425,0.983013682,1.685968291
0.86,1.368857609,0.983374345,1.687473186
0.861,1.370822947,0.98373707,1.688976562
0.862,1.372791432,0.984101863,1.690478421
0.863,1.374763054,0.984468727,1.691978759
0.864,1.376737807,0.98483767,1.693477576
0.865,1.378715681,0.985208695,1.69497487
0.866,1.380696667,0.985581809,1.69647064
0.867,1.382680758,0.985957017,1.697964885
0.868,1.384667945,0.986334324,1.699457604
0.869,1.386658219,0.986713735,1.700948794
0.87,1.388651572,0.987095256,1.702438456
0.871,1.390647995,0.987478892,1.703926587
0.872,1.392647478,0.987864649,1.705413187
0.873,1.394650015,0.988252531,1.706898254
0.874,1.396655594,0.988642545,1.708381786
0.875,1.398664209,0.989034696,1.709863783
0.876,1.400675849,0.989428989,1.711344243
0.877,1.402690507,0.989825429,1.712823164
0.878,1.404708172,0.990224022,1.714300547
0.879,1.406728836,0.990624774,1.715776389
0.88,1.40875249,0.99102769,1.717250688
0.881,1.410779124,0.991432775,1.718723445
0.882,1.412808731,0.991840035,1.720194657
0.883,1.414841299,0.992249475,1.721664323
0.884,1.416876821,0.992661101,1.723132442
0.885,1.418915286,0.993074918,1.724599013
0.886,1.420956686,0.993490932,1.726064035
0.887,1.42300101,0.993909149,1.727527505
0.888,1.425048251,0.994329574,1.728989423
0.889,1.427098397,0.994752212,1.730449788
0.89,1.42915144,0.995177069,1.731908598
0.891,1.43120737,0.99560415,1.733365853
0.892,1.433266177,0.996033462,1.73482155
0.893,1.435327853,0.99646501,1.736275689
0.894,1.437392386,0.996898799,1.737728268
0.895,1.439459767,0.997334835,1.739179286
0.896,1.441529987,0.997773123,1.740628741
0.897,1.443603036,0.99821367,1.742076634
0.898,1.445678903,0.998656481,1.743522961
0.899,1.447757579,0.999101561,1.744967723
0.9,1.449839054,0.999548916,1.746410918
0.901,1.451923318,0.999998552,1.747852544
0.902,1.45401036,1.000450475,1.7492926
0.903,1.456100171,1.00090469,1.750731085
0.904,1.458192741,1.001361203,1.752167999
0.905,1.460288058,1.001820019,1.753603339
0.906,1.462386114,1.002281145,1.755037104
0.907,1.464486897,1.002744586,1.756469293
0.908,1.466590398,1.003210348,1.757899905
0.909,1.468696605,1.003678436,1.759328939
0.91,1.470805509,1.004148857,1.760756393
0.911,1.472917099,1.004621615,1.762182266
0.912,1.475031364,1.005096718,1.763606558
0.913,1.477148295,1.005574171,1.765029266
0.914,1.479267879,1.006053979,1.766450389
0.915,1.481390107,1.006536148,1.767869927
0.916,1.483514967,1.007020684,1.769287878
0.917,1.48564245,1.007507594,1.77070424
0.918,1.487772543,1.007996882,1.772119014
0.919,1.489905238,1.008488556,1.773532196
0.92,1.492040521,1.008982619,1.774943787
0.921,1.494178383,1.00947908,1.776353785
0.922,1.496318812,1.009977943,1.777762189
0.923,1.498461798,1.010479214,1.779168997
0.924,1.500607329,1.010982899,1.780574208
0.925,1.502755393,1.011489004,1.781977822
0.926,1.504905981,1.011997536,1.783379836
0.927,1.507059081,1.012508499,1.78478025
0.928,1.50921468,1.013021901,1.786179063
0.929,1.511372769,1.013537747,1.787576273
0.93,1.513533335,1.014056042,1.788971879
0.931,1.515696368,1.014576794,1.79036588
0.932,1.517861855,1.015100008,1.791758274
0.933,1.520029785,1.015625689,1.793149061
0.934,1.522200147,1.016153845,1.79453824
0.935,1.524372928,1.01668448,1.795925809
0.936,1.526548118,1.017217602,1.797311766
0.937,1.528725704,1.017753216,1.798696111
0.938,1.530905675,1.018291328,1.800078843
0.939,1.533088019,1.018831945,1.80145996
0.94,1.535272723,1.019375072,1.802839462
0.941,1.537459777,1.019920716,1.804217346
0.942,1.539649168,1.020468882,1.805593612
0.943,1.541840883,1.021019577,1.806968259
0.944,1.544034912,1.021572808,1.808341286
0.945,1.546231241,1.022128579,1.80971269
0.946,1.548429859,1.022686897,1.811082472
0.947,1.550630754,1.023247769,1.81245063
0.948,1.552833912,1.023811201,1.813817162
0.949,1.555039322,1.024377199,1.815182068
0.95,1.557246972,1.024945768,1.816545347
0.951,1.559456849,1.025516916,1.817906997
0.952,1.56166894,1.026090649,1.819267017
0.953,1.563883233,1.026666972,1.820625405
0.954,1.566099716,1.027245892,1.821982162
0.955,1.568318376,1.027827416,1.823337285
0.956,1.570539199,1.028411549,1.824690774
0.957,1.572762174,1.028998298,1.826042627
0.958,1.574987288,1.029587669,1.827392843
0.959,1.577214527,1.030179669,1.828741421
0.96,1.57944388,1.030774304,1.83008836
0.961,1.581675332,1.03137158,1.831433659
0.962,1.583908872,1.031971503,1.832777316
0.963,1.586144485,1.032574081,1.834119331
0.964,1.58838216,1.033179318,1.835459702
0.965,1.590621882,1.033787222,1.836798428
0.966,1.592863639,1.0343978,1.838135508
0.967,1.595107417,1.035011057,1.839470941
0.968,1.597353204,1.035626999,1.840804726
0.969,1.599600985,1.036245635,1.842136861
0.97,1.601850748,1.036866968,1.843467345
0.971,1.604102479,1.037491008,1.844796178
0.972,1.606356164,1.038117758,1.846123358
0.973,1.608611791,1.038747228,1.847448884
0.974,1.610869345,1.039379421,1.848772755
0.975,1.613128812,1.040014346,1.85009497
0.976,1.61539018,1.040652009,1.851415527
0.977,1.617653434,1.041292416,1.852734426
0.978,1.619918561,1.041935574,1.854051666
0.979,1.622185547,1.042581489,1.855367244
0.98,1.624454377,1.043230168,1.856681161
0.981,1.626725038,1.043881618,1.857993415
0.982,1.628997517,1.044535845,1.859304004
0.983,1.631271798,1.045192855,1.860612929
0.984,1.633547868,1.045852656,1.861920187
0.985,1.635825713,1.046515254,1.863225778
0.986,1.638105319,1.047180655,1.8645297
0.987,1.64038667,1.047848867,1.865831953
0.988,1.642669754,1.048519895,1.867132535
0.989,1.644954555,1.049193747,1.868431445
0.99,1.647241059,1.049870429,1.869728683
0.991,1.649529253,1.050549949,1.871024246
0.992,1.65181912,1.051232311,1.872318134
0.993,1.654110647,1.051917525,1.873610346
0.994,1.656403819,1.052605595,1.87490088
0.995,1.658698622,1.05329653,1.876189737
0.996,1.66099504,1.053990335,1.877476913
0.997,1.663293059,1.054687017,1.878762409
0.998,1.665592665,1.055386584,1.880046224
0.999,1.667893842,1.056089041,1.881328355
1,1.670196575,1.056794396,1.882608803
1.001,1.672500849,1.057502656,1.883887566
1.002,1.67480665,1.058213828,1.885164642
1.003,1.677113962,1.058927918,1.886440032
1.004,1.67942277,1.059644932,1.887713734
1.005,1.681733059,1.060364879,1.888985746
1.006,1.684044814,1.061087765,1.890256068
1.007,1.68635802,1.061813597,1.891524698
1.008,1.68867266,1.062542381,1.892791636
1.009,1.690988721,1.063274125,1.894056881
1.01,1.693306185,1.064008835,1.895320431
1.011,1.695625039,1.064746519,1.896582285
1.012,1.697945265,1.065487184,1.897842442
1.013,1.700266849,1.066230835,1.899100902
1.014,1.702589776,1.066977481,1.900357663
1.015,1.704914028,1.067727129,1.901612724
1.016,1.707239591,1.068479785,1.902866083
1.017,1.709566449,1.069235456,1.904117741
1.018,1.711894585,1.06999415,1.905367696
1.019,1.714223985,1.070755873,1.906615947
1.02,1.716554631,1.071520632,1.907862492
1.021,1.718886509,1.072288435,1.909107331
1.022,1.721219601,1.073059289,1.910350463
1.023,1.723553892,1.0738332,1.911591886
1.024,1.725889366,1.074610176,1.9128316
1.025,1.728226006,1.075390225,1.914069604
1.026,1.730563796,1.076173352,1.915305896
1.027,1.732902719,1.076959565,1.916540476
1.028,1.73524276,1.077748872,1.917773342
1.029,1.737583902,1.078541279,1.919004493
1.03,1.739926128,1.079336793,1.920233929
1.031,1.742269423,1.080135423,1.921461648
1.032,1.744613768,1.080937174,1.92268765
1.033,1.746959148,1.081742055,1.923911933
1.034,1.749305545,1.082550072,1.925134496
1.035,1.751652944,1.083361233,1.926355338
1.036,1.754001327,1.084175545,1.927574459
1.037,1.756350677,1.084993014,1.928791856
1.038,1.758700978,1.08581365,1.93000753
1.039,1.761052213,1.086637457,1.931221479
1.04,1.763404363,1.087464445,1.932433703
1.041,1.765757414,1.08829462,1.933644199
1.042,1.768111346,1.08912799,1.934852967
1.043,1.770466144,1.089964562,1.936060007
1.044,1.772821789,1.090804342,1.937265316
1.045,1.775178265,1.09164734,1.938468895
1.046,1.777535554,1.092493561,1.939670742
1.047,1.779893638,1.093343014,1.940870855
1.048,1.782252501,1.094195705,1.942069235
1.049,1.784612125,1.095051642,1.94326588
1.05,1.786972492,1.095910833,1.944460789
1.051,1.789333585,1.096773285,1.945653961
1.052,1.791695386,1.097639005,1.946845395
1.053,1.794057877,1.098508,1.94803509
1.054,1.79642104,1.099380279,1.949223045
1.055,1.798784858,1.100255849,1.950409259
1.056,1.801149313,1.101134717,1.951593732
1.057,1.803514387,1.10201689,1.952776461
1.058,1.805880061,1.102902376,1.953957447
1.059,1.808246318,1.103791183,1.955136687
1.06,1.81061314,1.104683319,1.956314182
1.061,1.812980508,1.105578789,1.95748993
1.062,1.815348405,1.106477603,1.958663931
1.063,1.817716812,1.107379768,1.959836182
1.064,1.820085711,1.108285291,1.961006684
1.065,1.822455083,1.10919418,1.962175435
1.066,1.82482491,1.110106443,1.963342434
1.067,1.827195173,1.111022086,1.964507681
1.068,1.829565855,1.111941118,1.965671173
1.069,1.831936936,1.112863546,1.966832912
1.07,1.834308398,1.113789379,1.967992895
1.071,1.836680222,1.114718623,1.969151121
1.072,1.839052389,1.115651286,1.97030759
1.073,1.841424882,1.116587376,1.9714623
1.074,1.843797679,1.1175269,1.972615251
1.075,1.846170764,1.118469867,1.973766441
1.076,1.848544117,1.119416283,1.97491587
1.077,1.850917718,1.120366157,1.976063537
1.078,1.85329155,1.121319497,1.977209441
1.079,1.855665592,1.122276309,1.97835358
1.08,1.858039826,1.123236602,1.979495955
1.081,1.860414232,1.124200384,1.980636563
1.082,1.862788792,1.125167662,1.981775404
1.083,1.865163485,1.126138444,1.982912477
1.084,1.867538293,1.127112738,1.984047782
